code,name,tech,system,capacity_MW,lat,lon,confidence,source,cod_ceg,municipio,bus
3964,PBIOM302554,Biomass,SUDESTE,22.0667,-20.190000,-48.020000,bus-proxy,bus:MIGUEL-SP138,,,MIGUEL-SP138
3965,PBIOM302373,Biomass,SUDESTE,12.5609,-22.630000,-48.790000,bus-proxy,bus:OMI----SP138,,,OMI----SP138
3966,PBIOM302418,Biomass,SUDESTE,17.8667,-20.390000,-49.430000,bus-proxy,bus:PALEST-SP069,,,PALEST-SP069
3967,PBIOM302762,Biomass,SUDESTE,12.7475,-22.440000,-50.590000,bus-proxy,bus:PARAG2-SP088,,,PARAG2-SP088
3968,PBIOM302518,Biomass,SUDESTE,20.8152,-21.030000,-48.030000,bus-proxy,bus:PONTAL-SP138,,,PONTAL-SP138
3969,PBIOM3042571,Biomass,SUDESTE,11.1254,-18.490000,-50.580000,bus-proxy,bus:QUIRI2-GO138,,,QUIRI2-GO138
3970,PBIOM301156,Biomass,SUDESTE,25.5453,-18.440000,-50.420000,bus-proxy,bus:QUIRIN-GO138,,,QUIRIN-GO138
3971,PBIOM308655,Biomass,SUDESTE,15.7909,-21.800000,-54.550000,bus-proxy,bus:RBRILH-MS138,,,RBRILH-MS138
3972,PBIOM3049057,Biomass,SUDESTE,27.5622,-20.450000,-53.780000,bus-proxy,bus:RIBASR-MS138,,,RIBASR-MS138
3973,PBIOM3035078,Biomass,SUDESTE,17.0405,-20.270000,-40.240000,bus-proxy,bus:TUBAR3-ES138,,,TUBAR3-ES138
3974,PBIOM301736,Biomass,SUDESTE,17.5638,-19.350000,-48.090000,bus-proxy,bus:UBERA4-MG138,,,UBERA4-MG138
3975,PBIOM302343,Biomass,SUDESTE,16.724,-20.990000,-49.260000,bus-proxy,bus:VILAVE-SP138,,,VILAVE-SP138
3976,PBIOM312453,Biomass,SUDESTE,17.0846,-21.750000,-48.120000,bus-proxy,bus:AMBRAS-SP138,,,AMBRAS-SP138
3977,PBIOM312757,Biomass,SUDESTE,21.6909,-21.640000,-51.160000,bus-proxy,bus:APAULI-SP138,,,APAULI-SP138
3978,PBIOM313033,Biomass,SUDESTE,17.3879,-22.390000,-47.370000,bus-proxy,bus:ARARA2-SP138,,,ARARA2-SP138
3980,PBIOM312533,Biomass,SUDESTE,8.90031,-20.880000,-48.820000,bus-proxy,bus:CAJOBI-SP069,,,CAJOBI-SP069
3981,PBIOM312490,Biomass,SUDESTE,12.0585,-21.290000,-47.310000,bus-proxy,bus:CAJURU-SP138,,,CAJURU-SP138
3982,PBIOM3123382,Biomass,SUDESTE,11.1254,-18.400000,-52.650000,bus-proxy,bus:CHAPAD-GO069,,,CHAPAD-GO069
3983,PBIOM3130347,Biomass,SUDESTE,13.0059,-21.800000,-49.930000,bus-proxy,bus:GET-CP-SP138,,,GET-CP-SP138
3984,PBIOM312461,Biomass,SUDESTE,11.2689,-21.750000,-48.840000,bus-proxy,bus:IBI-CP-SP138,,,IBI-CP-SP138
3985,PBIOM311223,Biomass,SUDESTE,17.8006,-14.940000,-49.520000,bus-proxy,bus:ITAPAC-GO069,,,ITAPAC-GO069
3986,PBIOM318573,Biomass,SUDESTE,22.3369,-22.310000,-53.850000,bus-proxy,bus:IVINHE-MS069,,,IVINHE-MS069
3987,PBIOM312366,Biomass,SUDESTE,9.33097,-22.610000,-48.800000,bus-proxy,bus:LENCOI-SP138,,,LENCOI-SP138
3988,PBIOM312517,Biomass,SUDESTE,8.90031,-20.720000,-48.050000,bus-proxy,bus:MAGUDO-SP138,,,MAGUDO-SP138
3989,PBIOM312554,Biomass,SUDESTE,22.0667,-20.190000,-48.020000,bus-proxy,bus:MIGUEL-SP138,,,MIGUEL-SP138
3990,PBIOM312373,Biomass,SUDESTE,12.5609,-22.630000,-48.790000,bus-proxy,bus:OMI----SP138,,,OMI----SP138
3991,PBIOM312418,Biomass,SUDESTE,17.8667,-20.390000,-49.430000,bus-proxy,bus:PALEST-SP069,,,PALEST-SP069
3992,PBIOM312762,Biomass,SUDESTE,12.7475,-22.440000,-50.590000,bus-proxy,bus:PARAG2-SP088,,,PARAG2-SP088
3993,PBIOM312518,Biomass,SUDESTE,20.8152,-21.030000,-48.030000,bus-proxy,bus:PONTAL-SP138,,,PONTAL-SP138
3994,PBIOM3142571,Biomass,SUDESTE,11.1254,-18.490000,-50.580000,bus-proxy,bus:QUIRI2-GO138,,,QUIRI2-GO138
3995,PBIOM311156,Biomass,SUDESTE,25.5453,-18.440000,-50.420000,bus-proxy,bus:QUIRIN-GO138,,,QUIRIN-GO138
3996,PBIOM318655,Biomass,SUDESTE,15.7909,-21.800000,-54.550000,bus-proxy,bus:RBRILH-MS138,,,RBRILH-MS138
3997,PBIOM3149057,Biomass,SUDESTE,27.5622,-20.450000,-53.780000,bus-proxy,bus:RIBASR-MS138,,,RIBASR-MS138
3998,PBIOM3135078,Biomass,SUDESTE,17.0405,-20.270000,-40.240000,bus-proxy,bus:TUBAR3-ES138,,,TUBAR3-ES138
3999,PBIOM311736,Biomass,SUDESTE,17.5638,-19.350000,-48.090000,bus-proxy,bus:UBERA4-MG138,,,UBERA4-MG138
4000,PBIOM312343,Biomass,SUDESTE,16.724,-20.990000,-49.260000,bus-proxy,bus:VILAVE-SP138,,,VILAVE-SP138
4001,PBIOM322453,Biomass,SUDESTE,17.0846,-21.750000,-48.120000,bus-proxy,bus:AMBRAS-SP138,,,AMBRAS-SP138
4002,PBIOM322757,Biomass,SUDESTE,21.6909,-21.640000,-51.160000,bus-proxy,bus:APAULI-SP138,,,APAULI-SP138
4003,PBIOM323033,Biomass,SUDESTE,17.3879,-22.390000,-47.370000,bus-proxy,bus:ARARA2-SP138,,,ARARA2-SP138
4005,PBIOM322533,Biomass,SUDESTE,8.90031,-20.880000,-48.820000,bus-proxy,bus:CAJOBI-SP069,,,CAJOBI-SP069
4006,PBIOM322490,Biomass,SUDESTE,12.0585,-21.290000,-47.310000,bus-proxy,bus:CAJURU-SP138,,,CAJURU-SP138
4007,PBIOM3223382,Biomass,SUDESTE,11.1254,-18.400000,-52.650000,bus-proxy,bus:CHAPAD-GO069,,,CHAPAD-GO069
4008,PBIOM3230347,Biomass,SUDESTE,13.0059,-21.800000,-49.930000,bus-proxy,bus:GET-CP-SP138,,,GET-CP-SP138
4009,PBIOM322461,Biomass,SUDESTE,11.2689,-21.750000,-48.840000,bus-proxy,bus:IBI-CP-SP138,,,IBI-CP-SP138
4010,PBIOM321223,Biomass,SUDESTE,17.8006,-14.940000,-49.520000,bus-proxy,bus:ITAPAC-GO069,,,ITAPAC-GO069
4011,PBIOM328573,Biomass,SUDESTE,22.3369,-22.310000,-53.850000,bus-proxy,bus:IVINHE-MS069,,,IVINHE-MS069
4012,PBIOM322366,Biomass,SUDESTE,9.33097,-22.610000,-48.800000,bus-proxy,bus:LENCOI-SP138,,,LENCOI-SP138
4013,PBIOM322517,Biomass,SUDESTE,8.90031,-20.720000,-48.050000,bus-proxy,bus:MAGUDO-SP138,,,MAGUDO-SP138
4014,PBIOM322554,Biomass,SUDESTE,22.0667,-20.190000,-48.020000,bus-proxy,bus:MIGUEL-SP138,,,MIGUEL-SP138
4015,PBIOM322373,Biomass,SUDESTE,12.5609,-22.630000,-48.790000,bus-proxy,bus:OMI----SP138,,,OMI----SP138
4016,PBIOM322418,Biomass,SUDESTE,17.8667,-20.390000,-49.430000,bus-proxy,bus:PALEST-SP069,,,PALEST-SP069
4017,PBIOM322762,Biomass,SUDESTE,12.7475,-22.440000,-50.590000,bus-proxy,bus:PARAG2-SP088,,,PARAG2-SP088
4018,PBIOM322518,Biomass,SUDESTE,20.8152,-21.030000,-48.030000,bus-proxy,bus:PONTAL-SP138,,,PONTAL-SP138
4019,PBIOM3242571,Biomass,SUDESTE,11.1254,-18.490000,-50.580000,bus-proxy,bus:QUIRI2-GO138,,,QUIRI2-GO138
4020,PBIOM321156,Biomass,SUDESTE,25.5453,-18.440000,-50.420000,bus-proxy,bus:QUIRIN-GO138,,,QUIRIN-GO138
4021,PBIOM328655,Biomass,SUDESTE,15.7909,-21.800000,-54.550000,bus-proxy,bus:RBRILH-MS138,,,RBRILH-MS138
4022,PBIOM3249057,Biomass,SUDESTE,27.5622,-20.450000,-53.780000,bus-proxy,bus:RIBASR-MS138,,,RIBASR-MS138
4023,PBIOM3235078,Biomass,SUDESTE,17.0405,-20.270000,-40.240000,bus-proxy,bus:TUBAR3-ES138,,,TUBAR3-ES138
4024,PBIOM321736,Biomass,SUDESTE,17.5638,-19.350000,-48.090000,bus-proxy,bus:UBERA4-MG138,,,UBERA4-MG138
4025,PBIOM322343,Biomass,SUDESTE,16.724,-20.990000,-49.260000,bus-proxy,bus:VILAVE-SP138,,,VILAVE-SP138
4026,PBIOM332453,Biomass,SUDESTE,17.0846,-21.750000,-48.120000,bus-proxy,bus:AMBRAS-SP138,,,AMBRAS-SP138
4027,PBIOM332757,Biomass,SUDESTE,21.6909,-21.640000,-51.160000,bus-proxy,bus:APAULI-SP138,,,APAULI-SP138
4028,PBIOM333033,Biomass,SUDESTE,17.3879,-22.390000,-47.370000,bus-proxy,bus:ARARA2-SP138,,,ARARA2-SP138
4030,PBIOM332533,Biomass,SUDESTE,8.90031,-20.880000,-48.820000,bus-proxy,bus:CAJOBI-SP069,,,CAJOBI-SP069
4031,PBIOM332490,Biomass,SUDESTE,12.0585,-21.290000,-47.310000,bus-proxy,bus:CAJURU-SP138,,,CAJURU-SP138
4032,PBIOM3323382,Biomass,SUDESTE,11.1254,-18.400000,-52.650000,bus-proxy,bus:CHAPAD-GO069,,,CHAPAD-GO069
4033,PBIOM3330347,Biomass,SUDESTE,13.0059,-21.800000,-49.930000,bus-proxy,bus:GET-CP-SP138,,,GET-CP-SP138
4034,PBIOM332461,Biomass,SUDESTE,11.2689,-21.750000,-48.840000,bus-proxy,bus:IBI-CP-SP138,,,IBI-CP-SP138
4035,PBIOM331223,Biomass,SUDESTE,17.8006,-14.940000,-49.520000,bus-proxy,bus:ITAPAC-GO069,,,ITAPAC-GO069
4036,PBIOM338573,Biomass,SUDESTE,22.3369,-22.310000,-53.850000,bus-proxy,bus:IVINHE-MS069,,,IVINHE-MS069
4037,PBIOM332366,Biomass,SUDESTE,9.33097,-22.610000,-48.800000,bus-proxy,bus:LENCOI-SP138,,,LENCOI-SP138
4038,PBIOM332517,Biomass,SUDESTE,8.90031,-20.720000,-48.050000,bus-proxy,bus:MAGUDO-SP138,,,MAGUDO-SP138
4039,PBIOM332554,Biomass,SUDESTE,22.0667,-20.190000,-48.020000,bus-proxy,bus:MIGUEL-SP138,,,MIGUEL-SP138
4040,PBIOM332373,Biomass,SUDESTE,12.5609,-22.630000,-48.790000,bus-proxy,bus:OMI----SP138,,,OMI----SP138
4041,PBIOM332418,Biomass,SUDESTE,17.8667,-20.390000,-49.430000,bus-proxy,bus:PALEST-SP069,,,PALEST-SP069
4042,PBIOM332762,Biomass,SUDESTE,12.7475,-22.440000,-50.590000,bus-proxy,bus:PARAG2-SP088,,,PARAG2-SP088
4043,PBIOM332518,Biomass,SUDESTE,20.8152,-21.030000,-48.030000,bus-proxy,bus:PONTAL-SP138,,,PONTAL-SP138
4044,PBIOM3342571,Biomass,SUDESTE,11.1254,-18.490000,-50.580000,bus-proxy,bus:QUIRI2-GO138,,,QUIRI2-GO138
4045,PBIOM331156,Biomass,SUDESTE,25.5453,-18.440000,-50.420000,bus-proxy,bus:QUIRIN-GO138,,,QUIRIN-GO138
4046,PBIOM338655,Biomass,SUDESTE,15.7909,-21.800000,-54.550000,bus-proxy,bus:RBRILH-MS138,,,RBRILH-MS138
4047,PBIOM3349057,Biomass,SUDESTE,27.5622,-20.450000,-53.780000,bus-proxy,bus:RIBASR-MS138,,,RIBASR-MS138
4048,PBIOM3335078,Biomass,SUDESTE,17.0405,-20.270000,-40.240000,bus-proxy,bus:TUBAR3-ES138,,,TUBAR3-ES138
4049,PBIOM331736,Biomass,SUDESTE,17.5638,-19.350000,-48.090000,bus-proxy,bus:UBERA4-MG138,,,UBERA4-MG138
4050,PBIOM332343,Biomass,SUDESTE,16.724,-20.990000,-49.260000,bus-proxy,bus:VILAVE-SP138,,,VILAVE-SP138
4051,PBIOM342453,Biomass,SUDESTE,17.0846,-21.750000,-48.120000,bus-proxy,bus:AMBRAS-SP138,,,AMBRAS-SP138
4052,PBIOM342757,Biomass,SUDESTE,21.6909,-21.640000,-51.160000,bus-proxy,bus:APAULI-SP138,,,APAULI-SP138
4053,PBIOM343033,Biomass,SUDESTE,17.3879,-22.390000,-47.370000,bus-proxy,bus:ARARA2-SP138,,,ARARA2-SP138
4055,PBIOM342533,Biomass,SUDESTE,8.90031,-20.880000,-48.820000,bus-proxy,bus:CAJOBI-SP069,,,CAJOBI-SP069
4056,PBIOM342490,Biomass,SUDESTE,12.0585,-21.290000,-47.310000,bus-proxy,bus:CAJURU-SP138,,,CAJURU-SP138
4057,PBIOM3423382,Biomass,SUDESTE,11.1254,-18.400000,-52.650000,bus-proxy,bus:CHAPAD-GO069,,,CHAPAD-GO069
4058,PBIOM3430347,Biomass,SUDESTE,13.0059,-21.800000,-49.930000,bus-proxy,bus:GET-CP-SP138,,,GET-CP-SP138
4059,PBIOM342461,Biomass,SUDESTE,11.2689,-21.750000,-48.840000,bus-proxy,bus:IBI-CP-SP138,,,IBI-CP-SP138
4060,PBIOM341223,Biomass,SUDESTE,17.8006,-14.940000,-49.520000,bus-proxy,bus:ITAPAC-GO069,,,ITAPAC-GO069
4061,PBIOM348573,Biomass,SUDESTE,22.3369,-22.310000,-53.850000,bus-proxy,bus:IVINHE-MS069,,,IVINHE-MS069
4062,PBIOM342366,Biomass,SUDESTE,9.33097,-22.610000,-48.800000,bus-proxy,bus:LENCOI-SP138,,,LENCOI-SP138
4063,PBIOM342517,Biomass,SUDESTE,8.90031,-20.720000,-48.050000,bus-proxy,bus:MAGUDO-SP138,,,MAGUDO-SP138
4064,PBIOM342554,Biomass,SUDESTE,22.0667,-20.190000,-48.020000,bus-proxy,bus:MIGUEL-SP138,,,MIGUEL-SP138
4065,PBIOM342373,Biomass,SUDESTE,12.5609,-22.630000,-48.790000,bus-proxy,bus:OMI----SP138,,,OMI----SP138
4066,PBIOM342418,Biomass,SUDESTE,17.8667,-20.390000,-49.430000,bus-proxy,bus:PALEST-SP069,,,PALEST-SP069
4067,PBIOM342762,Biomass,SUDESTE,12.7475,-22.440000,-50.590000,bus-proxy,bus:PARAG2-SP088,,,PARAG2-SP088
4068,PBIOM342518,Biomass,SUDESTE,20.8152,-21.030000,-48.030000,bus-proxy,bus:PONTAL-SP138,,,PONTAL-SP138
4069,PBIOM3442571,Biomass,SUDESTE,11.1254,-18.490000,-50.580000,bus-proxy,bus:QUIRI2-GO138,,,QUIRI2-GO138
4070,PBIOM341156,Biomass,SUDESTE,25.5453,-18.440000,-50.420000,bus-proxy,bus:QUIRIN-GO138,,,QUIRIN-GO138
4071,PBIOM348655,Biomass,SUDESTE,15.7909,-21.800000,-54.550000,bus-proxy,bus:RBRILH-MS138,,,RBRILH-MS138
4072,PBIOM3449057,Biomass,SUDESTE,27.5622,-20.450000,-53.780000,bus-proxy,bus:RIBASR-MS138,,,RIBASR-MS138
4073,PBIOM3435078,Biomass,SUDESTE,17.0405,-20.270000,-40.240000,bus-proxy,bus:TUBAR3-ES138,,,TUBAR3-ES138
4074,PBIOM341736,Biomass,SUDESTE,17.5638,-19.350000,-48.090000,bus-proxy,bus:UBERA4-MG138,,,UBERA4-MG138
4075,PBIOM342343,Biomass,SUDESTE,16.724,-20.990000,-49.260000,bus-proxy,bus:VILAVE-SP138,,,VILAVE-SP138
4076,PBIOM352453,Biomass,SUDESTE,17.0846,-21.750000,-48.120000,bus-proxy,bus:AMBRAS-SP138,,,AMBRAS-SP138
4077,PBIOM352757,Biomass,SUDESTE,21.6909,-21.640000,-51.160000,bus-proxy,bus:APAULI-SP138,,,APAULI-SP138
4078,PBIOM353033,Biomass,SUDESTE,17.3879,-22.390000,-47.370000,bus-proxy,bus:ARARA2-SP138,,,ARARA2-SP138
4080,PBIOM352533,Biomass,SUDESTE,8.90031,-20.880000,-48.820000,bus-proxy,bus:CAJOBI-SP069,,,CAJOBI-SP069
4081,PBIOM352490,Biomass,SUDESTE,12.0585,-21.290000,-47.310000,bus-proxy,bus:CAJURU-SP138,,,CAJURU-SP138
4082,PBIOM3523382,Biomass,SUDESTE,11.1254,-18.400000,-52.650000,bus-proxy,bus:CHAPAD-GO069,,,CHAPAD-GO069
4083,PBIOM3530347,Biomass,SUDESTE,13.0059,-21.800000,-49.930000,bus-proxy,bus:GET-CP-SP138,,,GET-CP-SP138
4084,PBIOM352461,Biomass,SUDESTE,11.2689,-21.750000,-48.840000,bus-proxy,bus:IBI-CP-SP138,,,IBI-CP-SP138
4085,PBIOM351223,Biomass,SUDESTE,17.8006,-14.940000,-49.520000,bus-proxy,bus:ITAPAC-GO069,,,ITAPAC-GO069
4086,PBIOM358573,Biomass,SUDESTE,22.3369,-22.310000,-53.850000,bus-proxy,bus:IVINHE-MS069,,,IVINHE-MS069
4087,PBIOM352366,Biomass,SUDESTE,9.33097,-22.610000,-48.800000,bus-proxy,bus:LENCOI-SP138,,,LENCOI-SP138
4088,PBIOM352517,Biomass,SUDESTE,8.90031,-20.720000,-48.050000,bus-proxy,bus:MAGUDO-SP138,,,MAGUDO-SP138
4089,PBIOM352554,Biomass,SUDESTE,22.0667,-20.190000,-48.020000,bus-proxy,bus:MIGUEL-SP138,,,MIGUEL-SP138
4090,PBIOM352373,Biomass,SUDESTE,12.5609,-22.630000,-48.790000,bus-proxy,bus:OMI----SP138,,,OMI----SP138
4091,PBIOM352418,Biomass,SUDESTE,17.8667,-20.390000,-49.430000,bus-proxy,bus:PALEST-SP069,,,PALEST-SP069
4092,PBIOM352762,Biomass,SUDESTE,12.7475,-22.440000,-50.590000,bus-proxy,bus:PARAG2-SP088,,,PARAG2-SP088
4093,PBIOM352518,Biomass,SUDESTE,20.8152,-21.030000,-48.030000,bus-proxy,bus:PONTAL-SP138,,,PONTAL-SP138
4094,PBIOM3542571,Biomass,SUDESTE,11.1254,-18.490000,-50.580000,bus-proxy,bus:QUIRI2-GO138,,,QUIRI2-GO138
4095,PBIOM351156,Biomass,SUDESTE,25.5453,-18.440000,-50.420000,bus-proxy,bus:QUIRIN-GO138,,,QUIRIN-GO138
4096,PBIOM358655,Biomass,SUDESTE,15.7909,-21.800000,-54.550000,bus-proxy,bus:RBRILH-MS138,,,RBRILH-MS138
4097,PBIOM3549057,Biomass,SUDESTE,27.5622,-20.450000,-53.780000,bus-proxy,bus:RIBASR-MS138,,,RIBASR-MS138
4098,PBIOM3535078,Biomass,SUDESTE,17.0405,-20.270000,-40.240000,bus-proxy,bus:TUBAR3-ES138,,,TUBAR3-ES138
4099,PBIOM351736,Biomass,SUDESTE,17.5638,-19.350000,-48.090000,bus-proxy,bus:UBERA4-MG138,,,UBERA4-MG138
4100,PBIOM352343,Biomass,SUDESTE,16.724,-20.990000,-49.260000,bus-proxy,bus:VILAVE-SP138,,,VILAVE-SP138
4101,PBIOM362453,Biomass,SUDESTE,17.0846,-21.750000,-48.120000,bus-proxy,bus:AMBRAS-SP138,,,AMBRAS-SP138
4102,PBIOM362757,Biomass,SUDESTE,21.6909,-21.640000,-51.160000,bus-proxy,bus:APAULI-SP138,,,APAULI-SP138
4103,PBIOM363033,Biomass,SUDESTE,17.3879,-22.390000,-47.370000,bus-proxy,bus:ARARA2-SP138,,,ARARA2-SP138
4105,PBIOM362533,Biomass,SUDESTE,8.90031,-20.880000,-48.820000,bus-proxy,bus:CAJOBI-SP069,,,CAJOBI-SP069
4106,PBIOM362490,Biomass,SUDESTE,12.0585,-21.290000,-47.310000,bus-proxy,bus:CAJURU-SP138,,,CAJURU-SP138
4107,PBIOM3623382,Biomass,SUDESTE,11.1254,-18.400000,-52.650000,bus-proxy,bus:CHAPAD-GO069,,,CHAPAD-GO069
4108,PBIOM3630347,Biomass,SUDESTE,13.0059,-21.800000,-49.930000,bus-proxy,bus:GET-CP-SP138,,,GET-CP-SP138
4109,PBIOM362461,Biomass,SUDESTE,11.2689,-21.750000,-48.840000,bus-proxy,bus:IBI-CP-SP138,,,IBI-CP-SP138
4110,PBIOM361223,Biomass,SUDESTE,17.8006,-14.940000,-49.520000,bus-proxy,bus:ITAPAC-GO069,,,ITAPAC-GO069
4111,PBIOM368573,Biomass,SUDESTE,22.3369,-22.310000,-53.850000,bus-proxy,bus:IVINHE-MS069,,,IVINHE-MS069
4112,PBIOM362366,Biomass,SUDESTE,9.33097,-22.610000,-48.800000,bus-proxy,bus:LENCOI-SP138,,,LENCOI-SP138
4113,PBIOM362517,Biomass,SUDESTE,8.90031,-20.720000,-48.050000,bus-proxy,bus:MAGUDO-SP138,,,MAGUDO-SP138
4114,PBIOM362554,Biomass,SUDESTE,22.0667,-20.190000,-48.020000,bus-proxy,bus:MIGUEL-SP138,,,MIGUEL-SP138
4115,PBIOM362373,Biomass,SUDESTE,12.5609,-22.630000,-48.790000,bus-proxy,bus:OMI----SP138,,,OMI----SP138
4116,PBIOM362418,Biomass,SUDESTE,17.8667,-20.390000,-49.430000,bus-proxy,bus:PALEST-SP069,,,PALEST-SP069
4117,PBIOM362762,Biomass,SUDESTE,12.7475,-22.440000,-50.590000,bus-proxy,bus:PARAG2-SP088,,,PARAG2-SP088
4118,PBIOM362518,Biomass,SUDESTE,20.8152,-21.030000,-48.030000,bus-proxy,bus:PONTAL-SP138,,,PONTAL-SP138
4119,PBIOM3642571,Biomass,SUDESTE,11.1254,-18.490000,-50.580000,bus-proxy,bus:QUIRI2-GO138,,,QUIRI2-GO138
4120,PBIOM361156,Biomass,SUDESTE,25.5453,-18.440000,-50.420000,bus-proxy,bus:QUIRIN-GO138,,,QUIRIN-GO138
4121,PBIOM368655,Biomass,SUDESTE,15.7909,-21.800000,-54.550000,bus-proxy,bus:RBRILH-MS138,,,RBRILH-MS138
4122,PBIOM3649057,Biomass,SUDESTE,27.5622,-20.450000,-53.780000,bus-proxy,bus:RIBASR-MS138,,,RIBASR-MS138
4123,PBIOM3635078,Biomass,SUDESTE,17.0405,-20.270000,-40.240000,bus-proxy,bus:TUBAR3-ES138,,,TUBAR3-ES138
4124,PBIOM361736,Biomass,SUDESTE,17.5638,-19.350000,-48.090000,bus-proxy,bus:UBERA4-MG138,,,UBERA4-MG138
4125,PBIOM362343,Biomass,SUDESTE,16.724,-20.990000,-49.260000,bus-proxy,bus:VILAVE-SP138,,,VILAVE-SP138
4126,PBIOM372453,Biomass,SUDESTE,17.0846,-21.750000,-48.120000,bus-proxy,bus:AMBRAS-SP138,,,AMBRAS-SP138
4127,PBIOM372757,Biomass,SUDESTE,21.6909,-21.640000,-51.160000,bus-proxy,bus:APAULI-SP138,,,APAULI-SP138
4128,PBIOM373033,Biomass,SUDESTE,17.3879,-22.390000,-47.370000,bus-proxy,bus:ARARA2-SP138,,,ARARA2-SP138
4130,PBIOM372533,Biomass,SUDESTE,8.90031,-20.880000,-48.820000,bus-proxy,bus:CAJOBI-SP069,,,CAJOBI-SP069
4131,PBIOM372490,Biomass,SUDESTE,12.0585,-21.290000,-47.310000,bus-proxy,bus:CAJURU-SP138,,,CAJURU-SP138
4132,PBIOM3723382,Biomass,SUDESTE,11.1254,-18.400000,-52.650000,bus-proxy,bus:CHAPAD-GO069,,,CHAPAD-GO069
4133,PBIOM3730347,Biomass,SUDESTE,13.0059,-21.800000,-49.930000,bus-proxy,bus:GET-CP-SP138,,,GET-CP-SP138
4134,PBIOM372461,Biomass,SUDESTE,11.2689,-21.750000,-48.840000,bus-proxy,bus:IBI-CP-SP138,,,IBI-CP-SP138
4135,PBIOM371223,Biomass,SUDESTE,17.8006,-14.940000,-49.520000,bus-proxy,bus:ITAPAC-GO069,,,ITAPAC-GO069
4136,PBIOM378573,Biomass,SUDESTE,22.3369,-22.310000,-53.850000,bus-proxy,bus:IVINHE-MS069,,,IVINHE-MS069
4137,PBIOM372366,Biomass,SUDESTE,9.33097,-22.610000,-48.800000,bus-proxy,bus:LENCOI-SP138,,,LENCOI-SP138
4138,PBIOM372517,Biomass,SUDESTE,8.90031,-20.720000,-48.050000,bus-proxy,bus:MAGUDO-SP138,,,MAGUDO-SP138
4139,PBIOM372554,Biomass,SUDESTE,22.0667,-20.190000,-48.020000,bus-proxy,bus:MIGUEL-SP138,,,MIGUEL-SP138
4140,PBIOM372373,Biomass,SUDESTE,12.5609,-22.630000,-48.790000,bus-proxy,bus:OMI----SP138,,,OMI----SP138
4141,PBIOM372418,Biomass,SUDESTE,17.8667,-20.390000,-49.430000,bus-proxy,bus:PALEST-SP069,,,PALEST-SP069
4142,PBIOM372762,Biomass,SUDESTE,12.7475,-22.440000,-50.590000,bus-proxy,bus:PARAG2-SP088,,,PARAG2-SP088
4143,PBIOM372518,Biomass,SUDESTE,20.8152,-21.030000,-48.030000,bus-proxy,bus:PONTAL-SP138,,,PONTAL-SP138
4144,PBIOM3742571,Biomass,SUDESTE,11.1254,-18.490000,-50.580000,bus-proxy,bus:QUIRI2-GO138,,,QUIRI2-GO138
4145,PBIOM371156,Biomass,SUDESTE,25.5453,-18.440000,-50.420000,bus-proxy,bus:QUIRIN-GO138,,,QUIRIN-GO138
4146,PBIOM378655,Biomass,SUDESTE,15.7909,-21.800000,-54.550000,bus-proxy,bus:RBRILH-MS138,,,RBRILH-MS138
4147,PBIOM3749057,Biomass,SUDESTE,27.5622,-20.450000,-53.780000,bus-proxy,bus:RIBASR-MS138,,,RIBASR-MS138
4148,PBIOM3735078,Biomass,SUDESTE,17.0405,-20.270000,-40.240000,bus-proxy,bus:TUBAR3-ES138,,,TUBAR3-ES138
4149,PBIOM371736,Biomass,SUDESTE,17.5638,-19.350000,-48.090000,bus-proxy,bus:UBERA4-MG138,,,UBERA4-MG138
4150,PBIOM372343,Biomass,SUDESTE,16.724,-20.990000,-49.260000,bus-proxy,bus:VILAVE-SP138,,,VILAVE-SP138
4151,PBIOM382453,Biomass,SUDESTE,17.0846,-21.750000,-48.120000,bus-proxy,bus:AMBRAS-SP138,,,AMBRAS-SP138
4152,PBIOM382757,Biomass,SUDESTE,21.6909,-21.640000,-51.160000,bus-proxy,bus:APAULI-SP138,,,APAULI-SP138
4153,PBIOM383033,Biomass,SUDESTE,17.3879,-22.390000,-47.370000,bus-proxy,bus:ARARA2-SP138,,,ARARA2-SP138
4155,PBIOM382533,Biomass,SUDESTE,8.90031,-20.880000,-48.820000,bus-proxy,bus:CAJOBI-SP069,,,CAJOBI-SP069
4156,PBIOM382490,Biomass,SUDESTE,12.0585,-21.290000,-47.310000,bus-proxy,bus:CAJURU-SP138,,,CAJURU-SP138
4157,PBIOM3823382,Biomass,SUDESTE,11.1254,-18.400000,-52.650000,bus-proxy,bus:CHAPAD-GO069,,,CHAPAD-GO069
4158,PBIOM3830347,Biomass,SUDESTE,13.0059,-21.800000,-49.930000,bus-proxy,bus:GET-CP-SP138,,,GET-CP-SP138
4159,PBIOM382461,Biomass,SUDESTE,11.2689,-21.750000,-48.840000,bus-proxy,bus:IBI-CP-SP138,,,IBI-CP-SP138
4160,PBIOM381223,Biomass,SUDESTE,17.8006,-14.940000,-49.520000,bus-proxy,bus:ITAPAC-GO069,,,ITAPAC-GO069
4161,PBIOM388573,Biomass,SUDESTE,22.3369,-22.310000,-53.850000,bus-proxy,bus:IVINHE-MS069,,,IVINHE-MS069
4162,PBIOM382366,Biomass,SUDESTE,9.33097,-22.610000,-48.800000,bus-proxy,bus:LENCOI-SP138,,,LENCOI-SP138
4163,PBIOM382517,Biomass,SUDESTE,8.90031,-20.720000,-48.050000,bus-proxy,bus:MAGUDO-SP138,,,MAGUDO-SP138
