code,name,lat,lon,confidence,source
646,NATAL2-RN069,-5.810000,-35.240000,case-existing,case-existing
647,GOIANI-PE069,-7.590000,-35.090000,case-existing,case-existing
648,MUSSU2-PB069,-7.180000,-34.890000,case-existing,case-existing
649,PIRAPA-PE069,-8.270000,-35.030000,case-existing,case-existing
650,MIRUEI-PE069,-7.960000,-34.890000,case-existing,case-existing
651,ACU----RN069,-5.590000,-36.910000,case-existing,case-existing
652,S.MATO-RN069,-5.960000,-36.660000,case-existing,case-existing
653,C.NOVO-RN069,-6.270000,-36.550000,case-existing,case-existing
654,JOAIRA-PE069,-8.080000,-34.980000,case-existing,case-existing
655,TACAIM-PE069,-8.330000,-36.220000,case-existing,case-existing
656,LCARRO-PE069,-7.860000,-35.340000,case-existing,case-existing
657,RGONCA-PI069,-7.630000,-45.210000,case-existing,case-existing
658,PENEDO-AL069,-10.240000,-36.560000,case-existing,case-existing
659,MACEIO-AL069,-9.580000,-35.790000,case-existing,case-existing
660,PAU-FE-PE069,-7.860000,-35.020000,case-existing,case-existing
661,MIRUE2-PE069,-7.960000,-34.890000,case-existing,case-existing
662,PENEDO-SE069,-10.240000,-36.560000,case-existing,case-existing
663,BONGIB-PE069,-8.060000,-34.930000,interpolated,topology-interp
664,S.A.JE-BA069,-12.970000,-39.220000,case-existing,case-existing
665,ITBANI-SE069,-11.290000,-37.720000,case-existing,case-existing
666,TOMBA--BA069,-12.290000,-38.970000,case-existing,case-existing
668,NARAND-BA069,-12.950000,-38.450000,case-existing,case-existing
669,B.ESPE-MA069,-6.720000,-43.560000,case-existing,case-existing
670,C.DANT-BA069,-10.600000,-38.370000,case-existing,case-existing
671,ITABAI-SE069,-10.660000,-37.460000,case-existing,case-existing
672,CATU---BA069,-12.400000,-38.360000,case-existing,case-existing
673,JARDIM-SE069,-10.880000,-37.150000,case-existing,case-existing
674,CAMAC2-BA069,-12.620000,-38.340000,case-existing,case-existing
675,G.MANG-BA069,-12.610000,-39.030000,case-existing,case-existing
676,BRUMAD-BA069,-14.210000,-41.640000,case-existing,case-existing
677,MATATU-BA069,-12.980000,-38.480000,case-existing,case-existing
678,PITUAC-BA069,-12.940000,-38.420000,case-existing,case-existing
679,COTEGI-BA069,-12.790000,-38.420000,case-existing,case-existing
680,JACARA-BA069,-12.700000,-38.480000,case-existing,case-existing
681,POLO---BA069,-12.660000,-38.270000,case-existing,case-existing
683,IRECE--BA069,-11.310000,-41.810000,case-existing,case-existing
684,GOIANI-PB069,-7.590000,-35.090000,case-existing,case-existing
685,BJLAPA-BA069,-13.310000,-43.350000,case-existing,case-existing
686,BARREI-BA069,-12.130000,-44.950000,case-existing,case-existing
687,E.MART-PI069,-8.100000,-43.670000,case-existing,case-existing
688,PIRAJA-BA069,-12.910000,-38.460000,interpolated,topology-interp
689,ICO----RN069,-6.410000,-38.880000,case-existing,case-existing
690,GUAMA--PA069,-1.460000,-48.450000,case-existing,case-existing
691,UTINGA-PA069,-1.340000,-48.380000,case-existing,case-existing
692,STMARI-PA069,-1.340000,-47.570000,case-existing,case-existing
693,MIRAMA-PA069,-1.410000,-48.490000,case-existing,case-existing
694,S.CRUZ-PB069,-6.230000,-36.030000,case-existing,case-existing
695,PICOS--PI069,-7.110000,-41.410000,case-existing,case-existing
696,TUCURU-PA138,-3.820000,-49.650000,case-existing,case-existing
697,TUCURU-PA069,-3.750000,-49.690000,case-existing,case-existing
698,V.COND-PA069,-1.570000,-48.730000,case-existing,case-existing
699,MARABA-PA069,-5.200000,-49.020000,case-existing,case-existing
700,UTING4-PA000,-1.340000,-48.380000,interpolated,topology-interp
701,L.FREI-BA069,-12.865000,-38.420000,interpolated,topology-interp
703,UTING5-PA000,-1.340000,-48.380000,interpolated,topology-interp
708,ZEBUII-AL069,-9.360000,-38.200000,case-existing,case-existing
709,RLAM---BA069,-12.700000,-38.570000,interpolated,topology-interp
710,C.M.3-CAP500,-8.755000,-48.490000,interpolated,topology-interp
711,IM-CO1CAP500,-6.316667,-47.780000,interpolated,topology-interp
712,CO-IM-CAP500,-7.143333,-48.120000,interpolated,topology-interp
713,MIRACE-TO000,-9.540000,-48.520000,interpolated,topology-interp
714,FERROR-BA069,-12.700000,-38.480000,interpolated,topology-interp
715,IM-CO2CAP500,-6.730000,-47.950000,interpolated,topology-interp
716,TAUA2-CER013,-6.000000,-40.280000,interpolated,topology-interp
717,DIMOVC-BA069,-12.700000,-38.480000,interpolated,topology-interp
718,MIRAC2-TO000,-9.540000,-48.520000,interpolated,topology-interp
731,MIRA2B-MA000,-3.570000,-44.540000,interpolated,topology-interp
732,MIRAN3-MA000,-3.570000,-44.540000,interpolated,topology-interp
733,MIRAN1-MA013,-3.570000,-44.540000,interpolated,topology-interp
735,CO-IM2CAP500,-7.350000,-48.205000,interpolated,topology-interp
736,IP2TCS-MA500,-6.110000,-47.695000,interpolated,topology-interp
738,PDUT-2CAP500,-5.343333,-45.466667,interpolated,topology-interp
739,IMP-P2CAP500,-5.416667,-46.453333,interpolated,topology-interp
741,RCDCS--PE000,-8.120000,-35.040000,interpolated,topology-interp
745,SRITA2-PB069,-7.160000,-35.010000,case-existing,case-existing
746,NATAL3-RN069,-5.870000,-35.320000,case-existing,case-existing
752,RIBEIR-PE069,-8.470000,-35.400000,case-existing,case-existing
755,MORCHP-BA069,-11.716667,-41.391667,interpolated,topology-interp
757,C.M.2-CAP500,-8.755000,-48.490000,interpolated,topology-interp
759,AC-MA1CAP500,-5.060000,-48.210000,interpolated,topology-interp
762,ALTAMI-PA000,-3.140000,-52.180000,interpolated,topology-interp
763,RUROP1-PA000,-4.070000,-54.900000,interpolated,topology-interp
765,IBIAPI-CE069,-3.900000,-41.190000,case-existing,case-existing
770,B.ALTO-GO500,-15.046667,-49.180000,interpolated,topology-interp
771,GU-MI4CAP500,-11.006667,-48.846667,interpolated,topology-interp
774,MI-GU4CAP500,-10.273333,-48.683333,interpolated,topology-interp
777,PORAN2-GO500,-13.400000,-49.030000,case-existing,case-existing
778,PORAN1SIN013,-13.400000,-49.030000,interpolated,topology-interp
790,GUAMA2-PA000,-1.460000,-48.450000,interpolated,topology-interp
791,UTING2-PA000,-1.340000,-48.380000,interpolated,topology-interp
792,STMRT1-PA000,-1.340000,-47.570000,interpolated,topology-interp
794,IGAPOR-BA069,-14.030000,-42.620000,case-existing,case-existing
797,TUCR-A-PA000,-3.820000,-49.650000,interpolated,topology-interp
798,VCOND1-PA000,-1.570000,-48.730000,interpolated,topology-interp
799,MARAB1-PA000,-5.200000,-49.020000,interpolated,topology-interp
800,CASTAN-PA138,-1.300000,-47.790000,case-existing,case-existing
801,P.ITAQUTE013,-2.520000,-44.300000,case-existing,case-existing
803,STMR-C-PA013,-1.340000,-47.570000,interpolated,topology-interp
805,SUZANO-MA230,-5.410000,-47.560000,case-existing,case-existing
806,SUZANO-MA034,-5.375000,-47.565000,interpolated,topology-interp
807,SUZANOUTE013,-5.340000,-47.570000,case-existing,case-existing
810,ALUML1-MA034,-2.720000,-44.320000,interpolated,topology-interp
811,ALUML2-MA034,-2.720000,-44.320000,interpolated,topology-interp
812,ALUML3-MA034,-2.720000,-44.320000,interpolated,topology-interp
813,ALU-BI-MA034,,,,
814,SLUIS3-MA069,-2.520000,-44.170000,case-existing,case-existing
815,P.FRA2-MA000,-6.350000,-47.380000,interpolated,topology-interp
816,P.FRA3-MA000,-6.350000,-47.380000,interpolated,topology-interp
817,PFRAN3-MA013,-6.350000,-47.380000,interpolated,topology-interp
819,D.MAC2-CE069,-3.800000,-38.530000,case-existing,case-existing
820,PACATB-CE069,-3.900000,-38.540000,case-existing,case-existing
821,MLG-TI-CE013,-7.310000,-38.940000,case-existing,case-existing
822,PACATB-CE500,-3.900000,-38.540000,case-existing,case-existing
823,PACATB-CE230,-3.900000,-38.540000,interpolated,topology-interp
825,FORTAA-CE013,-3.830000,-38.540000,interpolated,topology-interp
826,D.MAC2-CE230,-3.800000,-38.530000,case-existing,case-existing
827,PIRIPI-PI013,-4.290000,-41.750000,interpolated,topology-interp
829,B.ESPE-PI013,-6.529187,-43.468794,interpolated,topology-interp
831,MIRNDT-MA013,-3.570000,-44.540000,case-existing,case-existing
832,MIRAND-MA013,-3.570000,-44.540000,interpolated,topology-interp
833,COREM2-PB013,-7.020000,-37.960000,interpolated,topology-interp
836,GILBU2-PI500,-9.750000,-45.350000,case-existing,case-existing
838,PDACA1CAP500,-5.153333,-45.453333,interpolated,topology-interp
841,RCD-1-SIN013,-8.120000,-35.040000,interpolated,topology-interp
842,BA-GILCAP500,-11.363333,-44.990000,interpolated,topology-interp
846,BARRER-BA500,-12.170000,-44.810000,case-existing,case-existing
851,ACU----RN013,-5.590000,-36.910000,interpolated,topology-interp
852,S.MATO-RN000,-5.867514,-36.722491,interpolated,topology-interp
854,GIL-BACAP500,-10.556667,-45.170000,interpolated,topology-interp
855,BARRE1CAP500,-12.730000,-45.266667,interpolated,topology-interp
857,RE-LUZCAP500,-14.683333,-46.730000,interpolated,topology-interp
858,S.MAT2-RN000,-5.867514,-36.722491,interpolated,topology-interp
859,AC-MA2CAP500,-5.060000,-48.210000,interpolated,topology-interp
860,REBAR1CAP500,-13.290000,-45.723333,interpolated,topology-interp
862,ALTAMI-PA069,-3.140000,-52.180000,case-existing,case-existing
863,RUROP2-PA000,-4.070000,-54.900000,interpolated,topology-interp
872,CATU-A-BA013,-12.400000,-38.360000,interpolated,topology-interp
874,CMD-1-SIN013,-12.620000,-38.340000,interpolated,topology-interp
875,G.MANG-BA013,-12.610000,-39.030000,interpolated,topology-interp
876,FUNIL--BA013,-14.230000,-39.460000,case-existing,case-existing
877,MATA-ASIN011,-12.980000,-38.480000,case-existing,case-existing
885,BJLAPA-BA013,-13.310000,-43.350000,interpolated,topology-interp
886,BJLT2--BA000,-13.310000,-43.350000,interpolated,topology-interp
890,GUAMA3-PA000,-1.460000,-48.450000,interpolated,topology-interp
891,UTING3-PA000,-1.340000,-48.380000,interpolated,topology-interp
892,STMR-A-PA013,-1.340000,-47.570000,interpolated,topology-interp
893,STMARI-PA013,-1.340000,-47.570000,interpolated,topology-interp
897,TUCR-A-PA013,-3.820000,-49.650000,interpolated,topology-interp
898,VCONDESIN013,-1.570000,-48.730000,interpolated,topology-interp
899,MARAB2-PA000,-5.200000,-49.020000,interpolated,topology-interp
900,CASTA1-PA013,-1.300000,-47.790000,interpolated,topology-interp
901,CASTA2-PA013,-1.300000,-47.790000,interpolated,topology-interp
909,POCOE2-BA138,-14.520000,-40.380000,case-existing,case-existing
910,MIRACE-TO013,-9.540000,-48.520000,interpolated,topology-interp
911,MIRACE-TO138,-9.540000,-48.520000,case-existing,case-existing
912,ITACAI-PA500,-5.460000,-49.150000,case-existing,case-existing
913,ITACAI-PA230,-5.460000,-49.150000,case-existing,case-existing
914,SLUIS3-MA230,-2.520000,-44.170000,case-existing,case-existing
915,P.FRAN-MA013,-6.350000,-47.380000,interpolated,topology-interp
916,CARAJA-PA230,-5.980000,-49.890000,case-existing,case-existing
917,SNORTE-PA230,-6.030000,-50.140000,case-existing,case-existing
918,PFRANC-MA013,-6.350000,-47.380000,interpolated,topology-interp
919,MIRAC2-TO013,-9.540000,-48.520000,interpolated,topology-interp
920,GUAMA4-PA013,-1.460000,-48.450000,interpolated,topology-interp
923,MRNDT2-MA013,-3.570000,-44.540000,interpolated,topology-interp
930,PERITO-MA013,-4.370000,-44.330000,case-existing,case-existing
931,MIRAN2-MA013,-3.570000,-44.540000,interpolated,topology-interp
933,MIRAN3-MA013,-3.570000,-44.540000,interpolated,topology-interp
934,PDDCS1-MA000,-5.270000,-44.480000,interpolated,topology-interp
935,PDUTR2SIN013,-5.270000,-44.480000,interpolated,topology-interp
936,INTEGR-PA230,-6.440000,-50.020000,case-existing,case-existing
938,PDUTR1SIN013,-5.270000,-44.480000,interpolated,topology-interp
939,IMPER1SIN013,-5.490000,-47.440000,interpolated,topology-interp
940,IMPER2SIN013,-5.490000,-47.440000,interpolated,topology-interp
941,RCD-2-SIN013,-8.120000,-35.040000,interpolated,topology-interp
942,IMPER3SIN013,-5.490000,-47.440000,interpolated,topology-interp
944,IZ--T2-MA000,-5.490000,-47.440000,interpolated,topology-interp
945,IZ--T2-MA013,-5.490000,-47.440000,interpolated,topology-interp
947,IZ--T1-MA000,-5.490000,-47.440000,interpolated,topology-interp
948,CARAJA-PA138,-5.980000,-49.890000,case-existing,case-existing
949,VCOAT1-PA000,-1.570000,-48.730000,interpolated,topology-interp
950,VCOAT1-PA013,-1.570000,-48.730000,interpolated,topology-interp
951,VCOAT2-PA000,-1.570000,-48.730000,interpolated,topology-interp
952,VCOAT2-PA013,-1.570000,-48.730000,interpolated,topology-interp
953,VCOAT3-PA000,-1.570000,-48.730000,interpolated,topology-interp
954,VCOAT3-PA013,-1.570000,-48.730000,interpolated,topology-interp
955,VCOAT4-PA000,-1.570000,-48.730000,interpolated,topology-interp
956,VCOAT4-PA013,-1.570000,-48.730000,interpolated,topology-interp
969,URUCUI-PI230,-7.630000,-45.210000,interpolated,topology-interp
972,CATU-B-BA013,-12.400000,-38.360000,case-existing,case-existing
974,CMD-2-SIN013,-12.620000,-38.340000,interpolated,topology-interp
976,FUNIL--BA138,-14.230000,-39.460000,case-existing,case-existing
977,MATA-BSIN011,-12.980000,-38.480000,case-existing,case-existing
978,MIRAM1-PA013,-1.410000,-48.490000,interpolated,topology-interp
984,UTINT4-PA013,-1.340000,-48.380000,interpolated,topology-interp
985,UTINT5-PA013,-1.340000,-48.380000,interpolated,topology-interp
986,VCOND2-PA013,-1.570000,-48.730000,interpolated,topology-interp
987,VCOND1-PA013,-1.570000,-48.730000,interpolated,topology-interp
988,ITACAI-PA138,-5.400000,-49.115000,interpolated,topology-interp
989,VCOND3-PA013,-1.570000,-48.730000,interpolated,topology-interp
990,GUAMA--PA013,-1.460000,-48.450000,interpolated,topology-interp
991,UTINGA-PA013,-1.340000,-48.380000,interpolated,topology-interp
992,STMR-T-PA013,-1.340000,-47.570000,interpolated,topology-interp
993,MIRAM2-PA013,-1.410000,-48.490000,interpolated,topology-interp
994,GUAMT2-PA013,-1.460000,-48.450000,interpolated,topology-interp
995,GUAMT3-PA013,-1.460000,-48.450000,interpolated,topology-interp
996,UTINT2-PA013,-1.340000,-48.380000,interpolated,topology-interp
999,MARABA-PA013,-5.200000,-49.020000,interpolated,topology-interp
1000,MARAB2-PA013,-5.200000,-49.020000,interpolated,topology-interp
1001,AVERMLUHE013,-19.860000,-50.350000,case-existing,case-existing
1002,AVANHAUHE013,-21.120000,-50.200000,case-existing,case-existing
1003,IBITINUHE013,-21.760000,-48.990000,case-existing,case-existing
1004,PROMISUHE013,-21.300000,-49.780000,case-existing,case-existing
1005,LIMOEIUHE013,-21.630000,-47.010000,case-existing,case-existing
1006,BBONITUHE013,-22.520000,-48.530000,case-existing,case-existing
1007,CACONDUHE013,-21.580000,-46.620000,case-existing,case-existing
1008,ECUNHAUHE013,-21.600000,-46.950000,case-existing,case-existing
1009,BARIRIUHE013,-22.150000,-48.750000,case-existing,case-existing
1010,UTINT3-PA013,-1.340000,-48.380000,interpolated,topology-interp
1013,ST.MAR-PA013,-1.340000,-47.570000,interpolated,topology-interp
1021,VILANH-SP230,-23.525000,-46.175000,interpolated,topology-interp
1022,AERGUL-SP138,-23.380000,-46.400000,case-existing,case-existing
1023,PETROM-SP138,-23.590000,-46.180000,case-existing,case-existing
1024,SIF22--SP138,-23.680000,-46.120000,case-existing,case-existing
1025,CEBRAS-SP088,-23.200000,-46.020000,case-existing,case-existing
1026,GLEBAD-SP138,-23.800000,-45.410000,case-existing,case-existing
1027,EMBREA-SP138,-23.220000,-45.850000,case-existing,case-existing
1028,SKOL-A-SP088,-23.320000,-46.400000,case-existing,case-existing
1029,RPAR2A-SP138,-23.680000,-45.640000,case-existing,case-existing
1030,P.NOVO-SP138,-23.690000,-45.450000,case-existing,case-existing
1031,UTGCA--SP138,-23.619082,-45.430975,interpolated,topology-interp
1032,JAMBEI-SP138,-23.320000,-45.730000,case-existing,case-existing
1033,DCTA---SP088,-23.210000,-45.860000,case-existing,case-existing
1034,SLUZIA-SP138,-23.230000,-45.820000,case-existing,case-existing
1035,MFOODS-SP088,-23.320000,-46.100000,case-existing,case-existing
1036,AVPAIV-SP088,-23.140000,-45.920000,case-existing,case-existing
1037,SJJAG1-SP088,-23.186810,-45.916138,interpolated,topology-interp
1038,SJJAG2-SP088,-23.192463,-45.904936,interpolated,topology-interp
1039,OLARIA-SP138,-23.760000,-45.410000,case-existing,case-existing
1040,JUQUEH-SP138,-23.760000,-45.710000,case-existing,case-existing
1051,POLIMI-SP138,-23.523904,-46.262630,interpolated,topology-interp
1052,POLIMITAP138,-23.523856,-46.262634,interpolated,topology-interp
1053,MARESI-SP138,-23.780000,-45.560000,case-existing,case-existing
1054,S.CA-A-SP088,-22.660000,-44.930000,interpolated,topology-interp
1055,UNA----SP138,-23.750000,-45.770000,case-existing,case-existing
1056,MAP----SP138,-23.430000,-46.260000,case-existing,case-existing
1057,BIR----SP138,-23.620000,-46.130000,case-existing,case-existing
1058,BOI----SP138,-23.780000,-45.610000,case-existing,case-existing
1059,CAR-BE-SP138,-23.630000,-45.430000,case-existing,case-existing
1060,SKOL-B-SP088,-23.330000,-46.400000,case-existing,case-existing
1061,SSB-BE-SP138,-23.810000,-45.410000,case-existing,case-existing
1062,MAS----SP138,-23.580000,-45.340000,case-existing,case-existing
1063,ITAPTA-SP088,-23.550000,-46.180000,case-existing,case-existing
1064,NOR-BE-SP088,-23.480000,-46.560000,case-existing,case-existing
1065,NOD-BE-SP088,-23.450000,-46.380000,case-existing,case-existing
1066,MOGI---SP088,-23.550000,-46.180000,case-existing,case-existing
1067,SJC----SP088,-23.200000,-45.890000,case-existing,case-existing
1068,TAU-BE-SP138,-23.060000,-45.590000,case-existing,case-existing
1069,APA----SP088,-22.870000,-45.260000,case-existing,case-existing
1070,S.CA-B-SP088,-22.660000,-44.930000,case-existing,case-existing
1081,CDOU11UHE013,-18.500000,-49.490000,case-existing,case-existing
1082,CDOU13UHE013,-18.500000,-49.490000,case-existing,case-existing
1083,CDO13AUHE013,-18.500000,-49.490000,case-existing,case-existing
1084,CDO13NUHE013,-18.500000,-49.490000,case-existing,case-existing
1085,CDO13BUHE013,-18.500000,-49.490000,case-existing,case-existing
1091,SE-BG--DF034,-15.796338,-47.951858,interpolated,topology-interp
1092,SE-BS--DF138,-15.841535,-48.025701,interpolated,topology-interp
1151,CATALA-GO138,-18.150000,-47.950000,case-existing,case-existing
1152,CDOURA-GO138,-18.500000,-49.490000,case-existing,case-existing
1153,CDOURA-GO230,-18.500000,-49.490000,case-existing,case-existing
1154,PQEMAS-GO138,-17.410000,-52.480000,case-existing,case-existing
