$version=1
!Code,Latitude,Longitude
31134,-22.403284,-47.604291
31135,-21.823642,-48.89567
31136,-21.823642,-48.89567
31137,-21.994449,-48.851477
31138,-21.994449,-48.851477
31139,-22.847759,-50.27428
31140,-22.775849,-50.284901
31141,-22.823726,-50.380234
31142,-22.868342,-50.33889
31143,-22.885868,-50.08458
31144,-22.859176,-50.139801
31145,-22.861888,-50.20608
31146,-22.240151,-47.741142
31147,-21.902106,-51.810673
31148,-21.902106,-51.810673
31149,-23.925593,-46.252383
31150,-23.925593,-46.252383
31151,-21.541437,-46.974847
31152,-21.534409,-47.000155
31153,-21.493305,-46.987615
31154,-21.472221,-47.063538
31155,-20.285549,-50.314909
31156,-20.367134,-50.150813
31157,-20.367134,-50.150813
31158,-20.395832,-50.067506
31159,-20.395832,-50.067506
31160,-20.453815,-49.939943
31161,-20.468891,-49.939437
31162,-20.521114,-49.788137
31163,-20.566384,-49.786598
31167,-20.397522,-50.810831
31168,-20.441472,-50.793239
31171,-22.14162,-51.40884
31172,-22.14162,-51.40884
31173,-21.778753,-51.226478
31174,-21.778753,-51.226478
31175,-21.688771,-50.671819
31176,-21.688771,-50.671819
31180,-23.76333,-45.709848
31181,-23.76333,-45.709848
31198,-22.70296,-46.811561
31199,-22.70296,-46.811561
31202,-20.334588,-50.682506
31203,-20.319948,-50.688385
31204,-22.26518,-51.902447
31205,-22.26518,-51.902447
31500,-22.47,-50.49
31501,-22.455,-50.54
32300,-21.051238,-49.764548
32301,-21.051238,-49.764548
32303,-20.938041,-49.559044
32304,-20.938041,-49.559044
32307,-20.68623,-49.583225
32308,-20.6864,-49.633053
32353,-23.691535,-46.165703
32354,-23.691535,-46.165703
32355,-23.641414,-45.984804
32356,-23.641414,-45.984804
32357,-23.607138,-46.138268
32358,-23.607138,-46.138268
32360,-23.523858,-46.26264
32361,-23.523858,-46.26264
32362,-23.457657,-46.27529
32363,-23.457657,-46.27529
32364,-23.419127,-46.303233
32365,-23.419127,-46.303233
32366,-23.222474,-46.034681
32367,-23.222474,-46.034681
32368,-23.268073,-46.133797
32369,-23.268073,-46.133797
32370,-23.305006,-46.208431
32371,-23.305006,-46.208431
32372,-23.32,-46.257002
32373,-23.32,-46.257002
32374,-23.334986,-46.305722
32375,-23.334986,-46.305722
32376,-23.324948,-46.400239
32377,-23.324948,-46.400239
32378,-23.244036,-46.151899
32379,-23.244036,-46.151899
32380,-23.270182,-46.089493
32381,-23.270182,-46.089493
32384,-22.649626,-50.487402
32385,-22.649626,-50.487402
32386,-22.547126,-50.547903
32387,-22.547126,-50.547903
32388,-22.377793,-50.6492
32389,-22.395535,-50.708698
32390,-22.319078,-50.82709
32391,-22.349149,-50.826933
32392,-22.310547,-50.948475
32393,-22.321856,-50.948421
32394,-22.291017,-51.070018
32395,-22.294775,-51.069992
32396,-23.035,-49.8275
32397,-23.054286,-49.811429
32398,-22.975,-49.9025
32399,-22.974286,-49.911429
32401,-21.298637,-50.361551
32402,-21.298637,-50.361551
32403,-22.61749,-47.003173
32404,-22.61749,-47.003173
32405,-22.702866,-46.986699
32406,-22.702866,-46.986699
32407,-22.698893,-46.949855
32408,-22.698893,-46.949855
32411,-23.506026,-48.936714
32412,-23.506026,-48.936714
32413,-23.765342,-48.618905
32414,-23.765342,-48.618905
32415,-23.062586,-49.418133
32416,-23.048669,-49.353581
32417,-23.399708,-46.334411
32418,-23.399708,-46.334411
32419,-22.18753,-47.419222
32420,-22.19047,-47.417906
32421,-21.853421,-47.441072
32422,-21.850636,-47.443857
32423,-23.174683,-45.943563
32424,-23.176567,-45.939829
32500,-22.41341,-47.158645
32501,-22.41341,-47.158645
32502,-22.480137,-47.245861
32503,-22.480137,-47.245861
32504,-21.774829,-47.126333
32505,-21.778012,-47.12315
32506,-21.812355,-47.236882
32507,-21.820843,-47.228394
32508,-21.874312,-47.376058
32509,-21.882668,-47.367702
32510,-21.742141,-47.07212
32511,-21.743202,-47.071058
32512,-21.057347,-51.056792
32513,-21.109513,-50.987475
32514,-20.905569,-51.217902
32515,-20.925204,-51.191718
32516,-20.789434,-51.256732
32517,-20.795951,-51.248075
32518,-23.900965,-46.302602
32519,-23.900965,-46.302602
32520,-23.874126,-46.348497
32521,-23.874126,-46.348497
32522,-23.861381,-46.382828
32523,-23.861381,-46.382828
32524,-23.305367,-46.721507
32525,-23.303747,-46.729045
32526,-23.297024,-46.733879
32527,-23.323897,-46.748297
32528,-23.319559,-46.768474
32529,-23.32635,-46.782795
32530,-23.314979,-46.835643
32531,-23.323202,-46.799616
32532,-23.319406,-46.817272
32533,-21.589419,-49.110606
32534,-23.284286,-47.046426
32535,-23.297565,-46.731357
32536,-23.265364,-47.093868
32537,-23.26679,-47.069389
32538,-21.341866,-49.957525
32539,-21.35079,-49.954331
32540,-21.251617,-50.012736
32541,-21.278366,-50.003134
32542,-24.309599,-47.458172
32543,-24.309599,-47.458172
32544,-24.364625,-47.651254
32545,-24.364625,-47.651254
32546,-22.189002,-46.844754
32547,-22.189002,-46.844754
32548,-22.274396,-46.901928
32549,-22.274396,-46.901928
32550,-22.331211,-46.939783
32551,-22.331211,-46.939783
32552,-23.056593,-47.970607
32553,-23.056593,-47.970607
32554,-23.025528,-48.090195
32555,-23.025528,-48.090195
32556,-23.776501,-48.221355
32557,-23.776501,-48.221355
32558,-23.928094,-46.745367
32559,-23.928094,-46.745367
32560,-24.118577,-46.757216
32561,-24.118577,-46.757216
32562,-24.173519,-46.839124
32563,-24.173519,-46.839124
32564,-24.22196,-46.940152
32565,-24.22196,-46.940152
32566,-21.853335,-49.883505
32567,-21.863212,-50.000156
32568,-21.635291,-49.086778
32569,-23.65504,-45.435286
32570,-23.668737,-45.436928
32571,-20.43777,-51.299639
32572,-20.43777,-51.299639
32573,-20.645192,-51.593536
32574,-20.773447,-51.668919
32575,-20.72971,-51.674127
32576,-20.805134,-51.708162
32577,-23.205097,-46.605285
32578,-23.205097,-46.605285
32579,-23.15546,-46.580893
32580,-23.15546,-46.580893
32581,-23.105801,-46.556506
32582,-23.105801,-46.556506
32583,-23.111934,-46.528848
32584,-23.111934,-46.528848
32585,-23.022207,-46.605387
32586,-23.022207,-46.605387
32587,-22.023522,-46.856763
32588,-22.036932,-46.849915
32589,-21.937697,-46.854653
32590,-21.977927,-46.834108
32591,-21.809569,-46.897191
32592,-21.802619,-46.89311
32593,-21.277204,-50.383145
32594,-21.277204,-50.383145
32595,-21.252911,-50.448088
32596,-21.252911,-50.448088
32597,-21.241612,-50.510881
32598,-21.241612,-50.510881
32599,-23.538611,-47.996523
32600,-23.538611,-47.996523
32601,-23.427926,-47.913024
32602,-23.427926,-47.913024
32603,-23.351185,-47.846025
32604,-23.351185,-47.846025
32605,-23.305653,-47.80507
32606,-23.305653,-47.80507
32607,-23.265757,-47.809171
32608,-23.265757,-47.809171
32609,-23.224464,-47.856347
32610,-23.224464,-47.856347
32611,-23.122552,-47.78701
32612,-23.122552,-47.78701
32613,-22.991362,-46.658009
32614,-22.991362,-46.658009
32615,-23.022828,-46.607527
32616,-23.022828,-46.607527
32617,-21.335694,-49.241391
32618,-21.321224,-49.250461
32619,-23.240952,-45.747996
32620,-23.240952,-45.747996
32621,-23.72795,-45.433503
32622,-23.733087,-45.434119
32625,-23.290094,-45.70159
32626,-23.290094,-45.70159
32627,-23.202762,-45.722396
32628,-23.202762,-45.722396
32629,-22.51856,-47.036734
32630,-22.51856,-47.036734
32631,-24.065001,-49.076674
32632,-24.065001,-49.076674
32633,-21.234402,-49.455949
32634,-21.21216,-49.390732
32635,-21.253775,-49.647954
32636,-21.237457,-49.647013
32637,-22.397835,-51.4368
32638,-22.348836,-51.462681
32639,-22.512368,-47.408749
32640,-22.512368,-47.408749
32641,-22.522894,-47.451526
32642,-22.522894,-47.451526
32643,-22.498442,-47.465088
32644,-22.498442,-47.465088
32645,-22.466611,-47.50288
32646,-22.466611,-47.50288
32647,-22.447238,-47.515521
32648,-22.447238,-47.515521
32649,-22.557594,-47.480486
32650,-22.557594,-47.480486
32951,-20.2,-49.36
32952,-20.138166,-49.650146
32953,-23.34,-46.77
32954,-23.331337,-46.803187
32955,-22.447268,-47.515028
32956,-23.024998,-46.605032
32957,-22.545,-51.91
32958,-22.55,-51.82
32959,-21.222321,-51.521989
32960,-20.91,-51.54
32961,-20.076339,-49.940295
32962,-20.11,-49.76
32963,-23.07,-46.7
32964,-22.030227,-46.853343
32965,-21.71,-47.29
32966,-22.628676,-47.268465
32967,-21.912229,-47.484559
32968,-22.391056,-47.660647
32969,-23.13,-46.47
32970,-24,-46.27
32971,-23.321727,-46.806526
32972,-23.321727,-46.806526
32973,-23.79,-46.06
32974,-23.31,-46.75
32975,-21.37,-51.9
32976,-19.96,-50.43
32977,-19.98,-50.32
32978,-19.98,-49.72
32979,-20.03,-49.44
32980,-20.3,-49.77
32981,-20.69,-50.59
32982,-24.065,-49.076667
32983,-23.122549,-47.787002
32984,-23.056583,-47.970586
32985,-23.393965,-47.896512
32986,-24.23,-46.89
32987,-24.71,-47.92
32988,-24.71,-47.59
32989,-24.51,-48.88
32990,-24.32,-49.18
32991,-23.7,-49.52
32992,-24.28,-47.27
32993,-22.57707,-46.905853
32994,-20.7,-50.08
32995,-20.64,-50.4
32996,-20.42,-50.07
32997,-24.016118,-46.606257
32998,-20.806395,-51.704543
32999,-23.168418,-47.803242
33000,-22.36,-46.97
33001,-22.339096,-47.573685
33002,-23.99,-46.26
33003,-22.381291,-47.38852
33004,-22.628676,-47.268465
33005,-22.57111,-47.386996
33006,-22.340701,-47.57094
33007,-23.297332,-46.732485
33008,-23.526646,-48.337201
33009,-20.543668,-49.787354
33010,-23.32,-47.82
33011,-22.566783,-47.173774
33012,-22.518755,-47.036565
33014,-20.783286,-51.637043
33015,-21.85,-47.5
33016,-22.155725,-47.852067
33017,-22.407353,-47.571706
33018,-23.956523,-46.258277
33019,-22.514473,-46.937443
33020,-22.57,-47.46
33021,-23.941923,-46.255317
33022,-24.693252,-47.973013
33023,-22.571047,-47.386977
33024,-22.340701,-47.57094
33025,-24,-46.27
33026,-21.35,-51.36
33027,-23.266097,-47.081549
33028,-22.407353,-47.571706
33031,-21.34,-51.37
33032,-23.065921,-46.735826
33033,-23.244036,-46.151899
33034,-20.792703,-51.252377
33035,-20.42,-50.01
33037,-22.512539,-47.408895
33053,-24.57304,-47.918812
33054,-24.57304,-47.918812
33055,-24.692711,-47.972141
33056,-24.692711,-47.972141
33057,-24.810577,-48.024009
33058,-24.810577,-48.024009
33061,-23.505391,-45.204583
33062,-23.505391,-45.204583
33071,-20.72,-51.28
33072,-22.511915,-51.437257
33073,-21.842213,-47.32431
33074,-23.155467,-46.580706
33075,-20.443465,-50.053906
33076,-23.320005,-46.256944
33078,-20.77,-51.26
33079,-22.53,-51.49
33080,-21.84,-47.36
33081,-20.58,-49.94
33083,-22.17,-47.34
33084,-20.53,-51.23
33085,-20.73,-50.96
33086,-21,-51.8
33087,-20.137537,-50.619416
33088,-20.04,-50.67
33089,-21.422321,-51.676989
33090,-21.31,-51.85
33093,-20.669931,-50.949042
33094,-20.73,-50.95
33095,-20.443465,-50.053906
33096,-20.35,-50.18
33097,-21.864494,-47.302029
33098,-21.89,-47.31
33099,-20.58,-49.94
33100,-22.33,-51.88
33101,-22.12,-51.76
33102,-21.916849,-46.842404
33103,-21.97,-46.8
33104,-22.036678,-47.44338
33105,-21.99,-47.45
33106,-22.406348,-52.50555
33107,-22.35,-52.52
33108,-21.273888,-51.47561
33109,-21.1,-51.48
33110,-20.35,-50.18
33111,-21.1,-51.41
33112,-22.19,-47.43
33113,-23.4,-46.3
33114,-21.852098,-47.442469
33115,-23.538019,-48.192786
33116,-23.49,-48.12
33117,-19.987523,-50.449622
33118,-21.187076,-51.443029
33123,-21.49,-51.36
33130,-20.78,-51.74
33131,-20.772468,-51.695533
33132,-20.777827,-51.700435
33133,-20.774917,-51.63551
33137,-20.23,-50.34
33159,-23.15,-47.79
33165,-24.283965,-47.273166
33166,-24.283965,-47.273166
33200,-23.249817,-46.645315
33201,-23.249817,-46.645315
33335,-22.57,-47.18
33336,-20.395847,-50.067515
33337,-20.79,-51.6
33338,-20.27,-50.27
33339,-24,-48.88
33340,-21.534642,-51.503977
33341,-22.482545,-47.483806
33342,-22.482593,-47.484013
33343,-22.482593,-47.484013
33344,-23.290325,-47.05218
33349,-24.624782,-47.791866
33350,-24.624782,-47.791866
33352,-22.449357,-47.414793
33353,-22.449357,-47.414793
33354,-22.40575,-47.589037
33355,-23.393953,-47.896503
33356,-23.393953,-47.896503
33357,-22.405004,-47.591078
33358,-22.405807,-47.591537
33359,-22.406508,-47.579096
33360,-22.406809,-47.579269
33361,-22.406881,-47.574443
33362,-22.406981,-47.574501
33363,-22.450455,-47.413587
33364,-22.450455,-47.413587
33365,-22.450223,-47.414772
33366,-22.450223,-47.414772
33367,-22.525113,-47.21299
33368,-22.525113,-47.21299
33369,-23.76881,-45.455224
33370,-23.770522,-45.45543
33371,-23.563281,-48.224385
33372,-23.560799,-48.233989
33373,-23.526628,-48.337186
33374,-22.416202,-47.565001
33375,-20.831502,-51.678103
33376,-20.806395,-51.704543
33377,-23.249825,-46.64515
33378,-20.831116,-51.677865
33379,-20.831116,-51.677865
33380,-22.415674,-47.566065
33381,-22.416376,-47.566468
33382,-20.794302,-51.700606
33383,-20.820759,-51.70884
33384,-20.761276,-51.687313
33385,-20.840817,-51.712086
33386,-22.567591,-47.175333
33387,-22.567591,-47.175333
33388,-22.338038,-47.575583
33389,-22.338038,-47.575583
33390,-22.34125,-47.569908
33391,-22.34125,-47.569908
33397,-22.372551,-47.407066
33398,-20.49926,-51.406308
33399,-23.316556,-46.889937
33400,-22.341596,-47.908351
33401,-22.325425,-47.899579
33402,-22.357586,-47.918099
33403,-22.372537,-47.407035
33404,-22.372476,-47.407063
33405,-20.499459,-51.40661
33406,-20.499459,-51.40661
33407,-23.327627,-46.856371
33408,-23.305261,-46.924314
33409,-22.49,-47.46
33410,-22.271204,-51.904861
33411,-20.327296,-50.685521
33412,-24.016109,-46.606261
33413,-24.016109,-46.606261
33467,-23.63,-46.42
33468,-23.51,-46.85
34201,-23.38,-47.03
34202,-23.39,-46.99
34452,-23.45,-46.91
34700,-23.86,-46.46
34751,-20.76,-41.7
35000,-19.5,-40.92
35001,-20.08,-40.58
35002,-20.06,-40.64
35003,-20.21,-40.27
35004,-19.83,-40.07
35005,-19.819024,-40.099599
35006,-19.619421,-40.631704
35007,-19.708993,-40.599516
35008,-20.33,-40.37
35009,-20.33,-40.37
35010,-20.33,-40.37
35011,-19.84,-40.08
35012,-20.32,-40.3
35013,-20.51,-41.28
35014,-20.85,-41.09
35015,-20.85,-41.09
35016,-20.85,-41.09
35017,-19.97,-41.08
35018,-20.21,-40.27
35019,-20.21,-40.27
35020,-20.34,-40.41
35021,-20.584348,-41.294783
35022,-20.16,-40.24
35023,-20.34,-40.36
35024,-20.28,-40.39
35025,-19.727557,-40.506845
35026,-20.25,-40.23
35027,-19.48,-40.11
35028,-20.7,-41.09
35029,-19.93,-40.41
35030,-19.896667,-40.456667
35032,-20.661578,-40.602047
35033,-20.18,-40.2
35034,-20.8,-41.38
35035,-20.38,-40.32
35036,-20.955667,-40.881167
35037,-21.04,-40.84
35038,-20.78,-41.12
35039,-19.89,-40.87
35040,-18.874118,-40.283529
35041,-18.9,-40.09
35042,-19.649269,-40.375594
35043,-19.746121,-40.414172
35044,-19.76,-40.38
35045,-18.905,-40.025
35046,-19.95,-40.345
35047,-19,-39.87
35048,-20.21,-40.27
35049,-19.81,-40.846667
35050,-19.39,-40.07
35051,-20.716631,-40.694819
35052,-20.21,-40.27
35053,-18.792353,-40.480588
35054,-18.72,-40.41
35055,-20.63,-40.53
35056,-18.72,-40.41
35057,-20.34,-40.36
35058,-20.872333,-41.111167
35059,-18.41,-40.22
35060,-20.83,-40.73
35061,-20.230438,-40.291752
35062,-20.260146,-40.300584
35063,-20.29,-40.31
35064,-20.26,-40.3
35065,-20.84,-41.14
35066,-20.67,-40.52
35067,-20.03,-40.593333
35068,-18.71,-39.88
35069,-20.77,-40.58
35070,-20.46,-41.48
35071,-19.49,-40.14
35072,-20.04,-40.75
35073,-19.94,-40.59
35074,-20.164,-40.528
35075,-20.09,-40.55
35076,-20.27,-40.25
35077,-20.27,-40.25
35078,-20.27,-40.24
35079,-20.475991,-40.551557
35080,-20.74,-41.17
35081,-20.76,-41.53
35082,-20.84,-41.15
35083,-21.06,-41.36
35084,-20.913333,-41.536667
35085,-20.21,-40.27
35086,-20.21,-40.27
35087,-19.718463,-40.389923
35088,-19.718463,-40.389923
35089,-18.756176,-40.445294
35090,-20.92,-41.72
35091,-20.899,-41.0845
35092,-18.756176,-40.445294
35093,-20.36,-40.3
35094,-20.363198,-40.626311
35095,-20.33,-40.64
35096,-20.658316,-40.752409
35097,-20.6,-40.81
35098,-20.621739,-41.413913
35099,-20.62,-41.48
35100,-19.46,-39.76
35101,-20.21,-40.33
35102,-20.8,-40.62
35104,-20.185109,-40.280438
35105,-20.13,-40.3
35106,-18.72,-40.16
35107,-18.66,-40.79
35108,-20.869,-41.091167
35109,-21.13,-41.37
35110,-21.2,-41.38
35111,-20.7,-41.52
35112,-20.66087,-41.466957
35113,-19.34,-40.05
35114,-19.33,-40.07
35115,-19.5,-40.13
35116,-19.5,-40.92
35117,-19.84,-40.08
35122,-20.25,-40.323333
35123,-20.25,-40.323333
35124,-19.8375,-40.1225
35125,-19.787073,-40.158798
35126,-19.84,-40.07
35127,-20.246667,-40.253333
35128,-20.246667,-40.253333
35129,-20.26,-40.25
35130,-19.83,-40.26
35131,-19.86,-40.08
35132,-20.12,-40.93
35133,-20.2,-41.11
35134,-20.07,-41.12
35135,-19.82,-40.37
35136,-19.94,-40.7
35137,-18.93,-40.28
35138,-18.91,-39.96
35139,-20.18,-40.22
35140,-20.39,-40.39
35141,-19.978,-41.012
35142,-19.974,-41.046
35143,-19.84,-40.08
35144,-18.32,-39.96
35145,-20.396397,-40.612623
35146,-20.35,-40.66
35149,-18.384,-40.062
35152,-18.71,-39.88
35154,-20.173333,-40.226667
35155,-20.18,-40.24
35156,-20.92,-41.22
35157,-20.95,-41.11
35158,-20.903333,-41.16
35159,-20.63,-41.21
35160,-20.46,-41.2
35161,-20.41,-41.27
35162,-20.34,-41.12
35163,-20.77,-41.06
35164,-20.33,-40.31
35165,-20.21,-40.33
35166,-20.8,-40.62
35167,-19.5,-40.13
35168,-19.5,-40.13
35169,-18.422,-40.006
35170,-19.34,-40.03
35171,-19.77,-40.39
35188,-20.7,-41.08
35190,-20.77,-40.99
35351,-15.81,-47.71
35353,-15.93,-48.17
35354,-15.93,-48.17
35355,-15.808018,-47.950256
35356,-15.93,-48.17
35357,-15.93,-48.17
35358,-15.86,-48.07
35359,-15.86,-48.07
35360,-15.808016,-47.950258
35361,-16.79,-49.24
35362,-22.908395,-43.818016
35363,-20.43,-43.32
35364,-20.29,-47.07
35365,-20.29,-47.07
35366,-20.29,-47.07
35367,-20.29,-47.07
35368,-16.79,-49.23
35369,-16.79,-49.23
35370,-16.37,-48.756667
35371,-17.99,-48.54
35372,-17.99,-48.54
35374,-21.84,-41.16
35375,-13.83,-48.3
35376,-13.83,-48.3
35377,-21.84,-41.065
35378,-17.99,-48.54
35379,-17.99,-48.54
35380,-20.19,-40.29
35381,-20.19,-40.29
35382,-20.19,-40.29
35383,-20.19,-40.29
35384,-20.19,-40.29
35385,-20.19,-40.29
35440,-22.75,-43.54
35445,-22.75,-43.54
35501,-22.73,-42.79
35502,-22.73,-42.79
35503,-22.443606,-42.028918
35504,-22.443609,-42.028902
35505,-22.443606,-42.028918
35506,-22.443609,-42.028902
35507,-22.443606,-42.028918
35508,-22.443609,-42.028902
35556,-22.86,-43.08
35797,-20.19,-40.29
35798,-20.19,-40.29
36649,-25.47,-54.54
36650,-25.47,-54.54
36702,-21.72,-41.34
36719,-21.72,-41.34
36721,-21.665449,-41.387706
36722,-21.665509,-41.387647
36723,-21.665449,-41.387706
36724,-21.665509,-41.387647
37300,-18.41,-49.11
37301,-13.83,-48.3
37351,-22.77,-50.11
37352,-21.662316,-50.599454
37353,-21.49,-51.03
37390,-21.409644,-49.208894
37391,-21.452911,-49.181784
37392,-21.430099,-49.195694
37550,-21.87,-51.26
37560,-21.56,-50.96
37561,-21.581126,-50.940827
37730,-22.74,-50.6
37731,-22.73902,-50.533258
37732,-22.79,-50.55
37900,-21.1,-48.93
37901,-21.508556,-49.212444
37902,-21.51,-49.21
37903,-21.487222,-49.185833
37904,-21.49,-49.19
37906,-21.15,-49.61
37907,-22.020073,-51.347272
37908,-22.006845,-51.34274
37909,-22.006845,-51.34274
38000,-21.330115,-49.244866
38010,-22.993487,-46.65755
38040,-22.886,-43.732
38041,-22.886,-43.732
38042,-22.80585,-43.423251
38043,-22.78314,-43.434667
38051,-22.88,-43.25
38052,-22.969045,-43.222438
38053,-22.927037,-43.251111
38054,-22.795301,-43.418714
38055,-22.771325,-43.399678
38056,-22.925484,-43.24
38057,-22.978095,-43.411428
38058,-22.93,-43.25
38059,-22.960952,-43.392381
38060,-22.883223,-43.454236
38061,-22.91,-43.21
38062,-22.928889,-43.246667
38063,-22.92963,-43.228889
38064,-22.91,-43.3825
38065,-22.93,-43.23
38066,-22.91,-43.76
38067,-22.91,-43.75
38068,-22.926667,-43.226667
38069,-22.925161,-43.22
38070,-22.6,-43.866667
38071,-22.624615,-43.866154
38072,-22.516923,-43.839231
38073,-22.553846,-43.838461
38074,-22.881969,-43.643875
38075,-22.88261,-43.643348
38076,-23,-43.32
38077,-22.93,-43.85
38078,-21.875477,-42.514136
38079,-21.87494,-42.51425
38080,-21.874862,-42.51638
38081,-22.875906,-43.601624
38082,-22.919197,-43.834008
38084,-22.98,-43.4
38086,-22.87783,-43.600044
38087,-22.880881,-43.546783
38088,-22.874518,-43.498044
38089,-22.882674,-43.47735
38090,-22.881927,-43.477963
38091,-22.897741,-43.434745
38092,-22.897834,-43.434669
38093,-22.926667,-43.52
38094,-22.92748,-43.601484
38095,-22.916143,-43.708164
38096,-22.916143,-43.708164
38097,-22.775124,-43.324988
38098,-22.84238,-43.326144
38099,-22.816145,-43.328531
38100,-22.93,-43.228571
38101,-22.93,-43.228571
38102,-22.99,-43.25
38103,-22.820918,-43.332671
38105,-22.82057,-43.309005
38106,-22.974492,-43.266819
38107,-22.796054,-43.329449
38108,-22.805373,-43.314963
38109,-22.852397,-43.334849
38110,-22.87,-43.27
38111,-22.8,-43.35
38112,-22.6975,-43.76
38113,-22.875751,-43.550997
38114,-22.878786,-43.551713
38115,-22.837196,-43.334547
38116,-22.816458,-43.322188
38117,-22.825714,-43.295714
38118,-22.85258,-43.335257
38119,-22.837743,-43.335772
38120,-22.815015,-43.33224
38121,-22.815194,-43.320415
38122,-22.817656,-43.312929
38123,-22.781905,-43.311905
38124,-22.782171,-43.315533
38125,-22.782171,-43.315533
38126,-22.868095,-43.264762
38127,-22.865238,-43.265238
38128,-22.794762,-43.318095
38129,-22.834286,-43.294286
38130,-22.873478,-43.295571
38131,-22.874973,-43.294076
38132,-22.883261,-43.32087
38133,-22.882609,-43.321522
